date,ticker,burst_ts,window_open_ts,direction,buy_aggr_lot_w,sell_aggr_lot_w,trade_count_w,buy_dom_ratio,price_progress_ticks,follow_return_ticks,counter_move_ticks,upper_wick_ratio,lower_wick_ratio,gulungan_up_score,gulungan_down_score,effort_result_up,effort_result_down,post_up_followthrough_score,post_down_followthrough_score,absorption_after_up_score,absorption_after_down_score,bullish_burst_score_intraday,bearish_burst_score_intraday,bull_trap_score_intraday,bear_trap_score_intraday,valid_bullish_burst,trap_burst,valid_bearish_burst,bear_trap,event_label,sell_dom_ratio
2026-04-10,AAA,2026-04-10 09:01:36,2026-04-10 09:01:27,UP,271.0,19.0,4.0,0.9344827586174673,19.000000000017053,58.00000000005116,0.0,0.0,0.4062500000000472,62.52912307749309,0.0,100.0,50.0,100.0,50.0,0.0,50.0,68.75873692324792,20.0,18.758736923247927,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,AAA,2026-04-10 09:01:39,2026-04-10 09:01:30,UP,349.0,0.0,4.0,0.9999999999971347,46.00000000004263,53.00000000004832,0.0,0.0,0.0,73.07116104727558,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.92134831418267,20.0,21.921348314182673,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,AAA,2026-04-10 09:01:42,2026-04-10 09:01:33,UP,311.0,0.0,4.0,0.9999999999967846,40.000000000034106,28.00000000002558,0.0,0.0,0.0,71.64794007348412,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.49438202204524,20.0,21.494382022045237,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,AAA,2026-04-10 09:01:45,2026-04-10 09:01:36,UP,331.0,0.0,4.0,0.9999999999969789,58.00000000005116,-20.000000000017053,20.000000000017053,0.0,0.0,72.3970037439011,0.0,100.0,50.0,20.0,50.0,59.969788519637454,50.0,39.72514341924284,20.0,52.7115482530797,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,AAA,2026-04-10 09:01:48,2026-04-10 09:01:39,UP,298.0,0.0,4.0,0.9999999999966444,53.00000000004832,-45.00000000003979,45.00000000003979,0.0,0.0,71.16104868771257,0.0,100.0,50.0,20.0,50.0,65.90604026845638,50.0,38.167106552622485,20.0,53.824824673427855,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,AAA,2026-04-10 09:01:51,2026-04-10 09:01:42,UP,305.0,0.0,4.0,0.9999999999967214,28.00000000002558,-33.00000000002842,33.00000000002842,0.3000000000000071,0.0,66.42322097235885,0.0,100.0,50.0,13.999999999999858,50.0,71.54098360655752,50.0,34.11876957039612,20.0,55.01221219334706,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:00:39,2026-04-10 09:00:30,UP,330.0,0.0,4.0,0.9999999999969698,43.00000000003837,-6.000000000005684,15.00000000001279,0.0,0.0,72.46223564812855,0.0,100.0,50.0,20.0,50.0,54.81818181818181,50.0,40.77503433080221,20.0,51.44321614898402,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:00:54,2026-04-10 09:00:45,UP,267.0,44.0,4.0,0.8585209003187829,9.000000000007105,11.000000000009948,25.000000000022737,0.5909090909091379,0.0,59.42391758246023,0.0,100.0,50.0,53.18181818181724,50.0,36.93054136874456,50.0,48.73652154644347,20.0,36.423446980560755,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:01:27,2026-04-10 09:01:18,UP,286.0,118.0,4.0,0.7079207920774556,15.00000000001279,-5.000000000004263,5.000000000004263,0.0,0.4827586206896704,54.11743591141469,0.0,100.0,50.0,25.83333333330846,50.0,46.14801864803641,50.0,38.46396037714424,20.0,42.60556876877182,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:01:30,2026-04-10 09:01:21,UP,292.0,118.0,4.0,0.7121951219494824,34.000000000031264,2.000000000001421,10.000000000009948,0.0,0.0,59.51499520901395,0.0,100.0,50.0,53.750000000015994,50.0,31.55821917807331,50.0,49.98035472709352,20.0,34.99405335721931,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:01:33,2026-04-10 09:01:24,UP,292.0,2.0,4.0,0.9931972789081864,14.00000000001279,18.000000000017053,6.000000000005684,0.22222222222224855,0.0,65.7550814873621,0.0,100.0,50.0,60.55555555555503,50.0,29.547184170472367,50.0,53.955976501002915,20.0,35.00220937771572,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:01:48,2026-04-10 09:01:39,UP,296.0,0.0,4.0,0.9999999999966217,31.00000000002842,13.000000000011369,9.000000000008527,0.0,0.0,71.17824773271163,0.0,100.0,50.0,65.0,50.0,33.81756756756757,50.0,55.83996080629997,20.0,36.80786621170538,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,BBB,2026-04-10 09:01:51,2026-04-10 09:01:42,UP,327.0,0.0,4.0,0.9999999999969419,29.00000000002558,3.000000000002842,19.000000000017053,0.0,0.0,72.34894259676835,0.0,100.0,50.0,65.0,50.0,32.98165137614679,50.0,56.35835250380114,20.0,36.950095623067206,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,CCC,2026-04-10 09:00:33,2026-04-10 09:00:24,UP,264.0,87.0,4.0,0.7521367521346093,3.000000000002842,20.000000000018474,2.000000000001421,0.09090909090912615,0.6363636363636246,56.444693384941914,0.0,38.40431722839593,50.0,86.51515151514252,50.0,24.242424242430868,50.0,43.31479035288101,20.0,41.0899044659628,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,CCC,2026-04-10 09:01:18,2026-04-10 09:01:09,DOWN,59.0,218.0,4.0,,17.000000000015632,17.000000000015632,0.0,0.0,0.0,0.0,58.21319068923473,50.0,100.0,50.0,100.0,50.0,0.0,20.0,67.46395720677042,20.0,17.463957206770417,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.7870036101054622
2026-04-10,CCC,2026-04-10 09:01:21,2026-04-10 09:01:12,DOWN,0.0,230.0,4.0,,16.000000000015632,6.000000000004263,3.000000000002842,0.0,0.0,0.0,67.37890204371938,50.0,100.0,50.0,82.4999999999834,50.0,12.500000000011843,20.0,63.338670613109294,20.0,26.838670613122094,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999956523
2026-04-10,CCC,2026-04-10 09:01:24,2026-04-10 09:01:15,DOWN,0.0,187.0,4.0,,12.000000000011369,25.000000000022737,0.0,0.0,0.2,0.0,60.06458557437,50.0,100.0,50.0,96.00000000000001,50.0,4.000000000000001,20.0,66.219375672311,20.0,19.819375672310997,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.9999999999946525
2026-04-10,CCC,2026-04-10 09:01:27,2026-04-10 09:01:18,DOWN,0.0,234.0,4.0,,17.000000000015632,25.000000000022737,0.0,0.0,0.0,0.0,67.59418729668135,50.0,100.0,50.0,100.0,50.0,0.0,20.0,70.27825618900441,20.0,20.278256189004406,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999957265
2026-04-10,CCC,2026-04-10 09:01:30,2026-04-10 09:01:21,DOWN,0.0,229.0,4.0,,6.000000000004263,23.000000000021316,0.0,0.33333333333338594,0.0,0.0,67.32508073047886,50.0,78.80933767709162,50.0,100.0,50.0,3.144104803493449,20.0,64.27103767771787,20.0,26.281216000744113,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999956333
2026-04-10,CCC,2026-04-10 09:01:33,2026-04-10 09:01:24,DOWN,0.0,319.0,4.0,,25.000000000022737,14.00000000001279,0.0,0.0,0.0,0.0,77.16899892210594,50.0,100.0,50.0,100.0,50.0,2.2570532915360504,20.0,72.69928901832456,20.0,23.714962999515794,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999968653
2026-04-10,CCC,2026-04-10 09:01:36,2026-04-10 09:01:27,DOWN,0.0,278.0,4.0,,25.000000000022737,3.000000000002842,0.0,0.0,0.0,0.0,74.96232507925757,50.0,100.0,50.0,100.0,50.0,5.39568345323741,20.0,71.40956083312977,20.0,23.83761838708662,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999964029
2026-04-10,CCC,2026-04-10 09:01:39,2026-04-10 09:01:30,DOWN,24.0,207.0,4.0,,23.000000000021316,15.00000000001421,0.0,0.0,0.0,0.0,66.98516768337963,50.0,100.0,50.0,100.0,50.0,3.768115942028986,20.0,69.34192711660809,20.0,21.037579290521133,0,0,1,0,DOWN_CONTINUATION_BREAK,0.896103896100017
2026-04-10,DDD,2026-04-10 09:00:15,2026-04-10 09:00:06,UP,166.0,70.0,4.0,0.7033898305054942,19.000000000017053,17.000000000015632,10.000000000009948,0.0,0.0,53.48472040095014,0.0,100.0,50.0,65.0,50.0,26.987951807228917,50.0,51.897825758839254,20.0,29.792404072092268,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,DDD,2026-04-10 09:00:21,2026-04-10 09:00:12,UP,222.0,47.0,4.0,0.825278810405854,24.000000000021316,11.000000000009948,0.0,0.0,0.0,61.85155141739165,0.0,100.0,50.0,100.0,50.0,10.27027027027027,50.0,66.50141137116344,20.0,21.123032992785063,20.0,1,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,DDD,2026-04-10 09:00:24,2026-04-10 09:00:15,UP,271.0,11.0,4.0,0.9609929077980107,17.000000000015632,4.000000000002842,0.0,0.0,0.3703703703703879,70.33497815595163,0.0,100.0,50.0,100.0,50.0,12.398523985239853,50.0,68.62078864973752,20.0,24.20012444309545,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,DDD,2026-04-10 09:00:27,2026-04-10 09:00:18,UP,205.0,11.0,4.0,0.9490740740696803,43.00000000003979,-19.000000000017053,19.000000000017053,0.0,0.0,70.74351158988647,0.0,100.0,50.0,20.0,50.0,73.1219512195122,50.0,36.598663233063505,20.0,55.503541281843994,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,DDD,2026-04-10 09:00:30,2026-04-10 09:00:21,UP,205.0,76.0,4.0,0.7295373665454465,11.000000000009948,-8.000000000007105,10.000000000008527,0.45000000000001067,0.0,56.962043288917116,0.0,100.0,50.0,10.999999999999787,50.0,83.87804878048802,50.0,28.06300323057747,20.0,55.85812518179718,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,DDD,2026-04-10 09:00:39,2026-04-10 09:00:30,DOWN,0.0,246.0,4.0,,8.000000000007105,9.000000000008527,0.0,0.0,0.1999999999999716,0.0,69.38596491078398,50.0,100.0,50.0,96.00000000000057,50.0,11.439024390243334,20.0,67.52798459518668,20.0,24.475545570795916,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.999999999995935
2026-04-10,DDD,2026-04-10 09:00:42,2026-04-10 09:00:33,DOWN,0.0,188.0,4.0,,9.000000000007105,5.000000000005684,0.0,0.0,0.0,0.0,65.99415204525657,50.0,100.0,50.0,100.0,50.0,9.73404255319149,20.0,67.85143710293868,20.0,22.23175625187484,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.9999999999946809
2026-04-10,DDD,2026-04-10 09:01:03,2026-04-10 09:00:54,UP,161.0,39.0,4.0,0.804999999995975,6.000000000005684,-21.000000000018474,21.000000000018474,0.0,0.5999999999999621,57.237406482316956,0.0,84.23848912774622,50.0,20.0,50.0,80.0,50.0,27.230844226631646,20.0,57.111599662758536,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,DDD,2026-04-10 09:01:09,2026-04-10 09:01:00,UP,181.0,86.0,4.0,0.6779026217203075,1.000000000001421,-22.000000000019895,30.000000000027,0.555555555555503,0.3333333333333333,36.733727477638,0.0,13.725687863940072,50.0,8.88888888888994,50.0,90.11663597298852,50.0,0.0,20.0,73.34007749277552,20.0,0,1,0,0,UP_FALSE_BREAKOUT_RISK,
2026-04-10,DDD,2026-04-10 09:01:15,2026-04-10 09:01:06,DOWN,55.0,261.0,4.0,,26.000000000022737,-13.000000000011369,13.000000000011369,0.13333333333335545,0.0,0.0,63.30113257683735,50.0,100.0,50.0,20.0,50.0,60.0,20.0,36.990339773051204,20.0,49.990339773051204,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8259493670859939
2026-04-10,DDD,2026-04-10 09:01:21,2026-04-10 09:01:12,DOWN,87.0,193.0,4.0,,4.000000000004263,1.0,10.000000000009948,0.0,0.7142857142856708,0.0,42.191311610963986,50.0,54.23727767290393,50.0,28.214285714286586,50.0,57.22612879348543,20.0,21.82505857138974,20.0,52.76174912057726,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.6892857142832526
2026-04-10,DDD,2026-04-10 09:01:48,2026-04-10 09:01:39,DOWN,20.0,185.0,4.0,,14.00000000001279,-15.00000000001421,15.00000000001421,0.0,0.0,0.0,66.9162744244128,50.0,100.0,50.0,20.0,50.0,64.43243243243244,20.0,37.18839584083735,20.0,52.18299043543195,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9024390243858418
2026-04-10,DDD,2026-04-10 09:01:51,2026-04-10 09:01:42,DOWN,40.0,171.0,4.0,,5.000000000004263,-10.000000000008527,10.000000000008527,0.0,0.500000000000071,0.0,54.08372827659317,50.0,69.38188253564681,50.0,9.999999999998579,50.0,72.10526315789615,20.0,21.649536485310065,20.0,59.90596363854057,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8104265402805193
2026-04-10,EEE,2026-04-10 09:00:09,2026-04-10 09:00:00,UP,332.0,0.0,4.0,0.999999999996988,38.50000000003695,48.50000000004263,0.0,0.0,0.0,71.14842175816227,0.0,100.0,50.0,100.0,50.0,0.5421686746987951,50.0,71.23609279250891,20.0,21.480068696123382,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:00:12,2026-04-10 09:00:03,UP,340.0,0.0,4.0,0.9999999999970589,71.50000000006537,49.500000000045475,0.0,0.0,0.0,71.41705842706952,0.0,100.0,50.0,100.0,50.0,0.5294117647058824,50.0,71.31923517517967,20.0,21.557470469297325,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:00:15,2026-04-10 09:00:06,UP,390.0,0.0,4.0,0.9999999999974359,92.00000000008527,41.00000000003695,24.500000000022737,0.0,0.0,73.09603760773712,0.0,100.0,50.0,65.0,50.0,25.461538461538463,50.0,58.08650359001344,20.0,35.29419589770575,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,EEE,2026-04-10 09:00:21,2026-04-10 09:00:12,UP,339.0,6.0,4.0,0.9826086956493258,49.500000000045475,16.50000000001421,0.0,0.0,0.0,65.68782666954714,0.0,100.0,50.0,100.0,50.0,2.743362831858407,50.0,69.15767543449246,20.0,20.39218870882874,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:01:48,2026-04-10 09:01:39,UP,349.0,0.0,4.0,0.9999999999971347,70.00000000006537,74.50000000006537,0.0,0.0,0.0,71.71927467959,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.515782403877,20.0,21.515782403877,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:01:51,2026-04-10 09:01:42,UP,357.0,0.0,4.0,0.9999999999971989,94.50000000008527,42.00000000003695,0.0,0.0,0.0,71.98791134849697,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.59637340454908,20.0,21.596373404549087,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:01:54,2026-04-10 09:01:45,UP,343.0,0.0,4.0,0.9999999999970846,81.5000000000739,29.50000000002558,0.0,0.0,0.0,71.5177971779097,0.0,100.0,50.0,100.0,50.0,0.0,50.0,71.4553391533729,20.0,21.455339153372908,20.0,1,0,0,0,UP_CONTINUATION_BURST,
2026-04-10,EEE,2026-04-10 09:01:57,2026-04-10 09:01:48,UP,298.0,0.0,4.0,0.9999999999966444,74.50000000006537,0.0,0.0,0.0,0.0,70.00671591530482,0.0,100.0,50.0,66.25,50.0,18.75,50.0,58.814514774591444,20.0,32.439514774591444,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,FFF,2026-04-10 09:00:21,2026-04-10 09:00:12,DOWN,86.0,201.0,4.0,,41.00000000003695,4.000000000004263,0.0,0.0,0.0,0.0,58.216982966109754,50.0,100.0,50.0,100.0,50.0,2.9850746268656714,20.0,66.8680799644598,20.0,18.211363546549343,0,0,1,0,DOWN_INITIATIVE_SWEEP,0.7003484320533089
2026-04-10,FFF,2026-04-10 09:00:24,2026-04-10 09:00:15,DOWN,0.0,270.0,4.0,,54.00000000004832,-32.00000000002842,32.00000000002842,0.0,0.0,0.0,73.70558375487747,50.0,100.0,50.0,20.0,50.0,52.44444444444445,20.0,41.622786237574346,20.0,51.222786237574354,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999962963
2026-04-10,FFF,2026-04-10 09:00:27,2026-04-10 09:00:18,DOWN,0.0,319.0,4.0,,49.000000000044054,-24.000000000021316,33.00000000002984,0.0,0.0,0.0,76.19289339955765,50.0,100.0,50.0,20.0,50.0,55.26645768025078,20.0,41.804576483817144,20.0,52.67448243992999,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999968653
2026-04-10,FFF,2026-04-10 09:00:30,2026-04-10 09:00:21,DOWN,20.0,297.0,4.0,,4.000000000004263,-1.000000000001421,11.000000000009948,0.0,0.8461538461538252,0.0,60.885816157888804,50.0,50.150885954628656,50.0,3.0769230769234968,50.0,70.55944055944015,20.0,17.460808993366648,20.0,67.75249888318481,0,0,0,1,DOWN_INITIATIVE_SWEEP,0.9369085173472023
2026-04-10,FFF,2026-04-10 09:00:42,2026-04-10 09:00:33,DOWN,36.0,198.0,4.0,,19.000000000017053,9.000000000008527,7.000000000005684,0.0,0.0,0.0,63.89691526602799,50.0,100.0,50.0,65.0,50.0,31.36363636363636,20.0,54.14634730708112,20.0,34.00998367071749,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8461538461502301
2026-04-10,FFF,2026-04-10 09:00:45,2026-04-10 09:00:36,DOWN,34.0,212.0,4.0,,9.000000000007105,8.000000000008527,6.000000000004263,0.0,0.10000000000005685,0.0,60.232966033799364,50.0,100.0,50.0,62.99999999999887,50.0,42.566037735850195,20.0,50.30668226296949,20.0,36.111399244102586,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8617886178826757
2026-04-10,FFF,2026-04-10 09:00:48,2026-04-10 09:00:39,DOWN,42.0,212.0,4.0,,2.000000000002842,20.000000000017053,0.0,0.0,0.7777777777776725,0.0,40.81391475669057,50.0,26.646028315907405,50.0,84.44444444444656,50.0,25.178197064987412,20.0,34.98115320409818,20.0,39.98832772538786,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8346456692880526
2026-04-10,FFF,2026-04-10 09:01:57,2026-04-10 09:01:48,UP,121.0,29.0,4.0,0.806666666661289,12.000000000011369,0.0,0.0,0.0,0.45454545454543105,57.520903953250254,0.0,100.0,50.0,66.25,50.0,18.75,50.0,55.06877118597508,20.0,28.693771185975077,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,GGG,2026-04-10 09:00:30,2026-04-10 09:00:21,DOWN,0.0,210.0,4.0,,10.000000000002132,6.000000000001421,1.0,0.0,0.0,0.0,71.75811869950154,50.0,100.0,50.0,94.16666666666667,50.0,4.166666666666666,20.0,69.2357689431838,20.0,23.735768943183793,0,0,1,0,DOWN_CONTINUATION_BREAK,0.9999999999952381
2026-04-10,GGG,2026-04-10 09:00:33,2026-04-10 09:00:24,DOWN,0.0,261.0,4.0,,7.000000000001421,2.0,3.0000000000007105,0.0,0.0,0.0,74.61366181262467,50.0,89.79329487648982,50.0,71.24999999999586,50.0,18.979885057474227,20.0,58.84894525141397,20.0,35.43074608903433,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999961686
2026-04-10,GGG,2026-04-10 09:00:36,2026-04-10 09:00:27,DOWN,0.0,287.0,4.0,,2.0000000000007105,5.0000000000007105,0.0,0.0,0.5999999999999716,0.0,57.73609555656708,50.0,25.22658304932479,50.0,88.00000000000058,50.0,21.198606271776434,20.0,41.38775317494618,20.0,43.713834472582924,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999965157
2026-04-10,GGG,2026-04-10 09:00:39,2026-04-10 09:00:30,DOWN,0.0,271.0,4.0,,6.000000000001421,-3.0000000000007105,3.0000000000007105,0.14285714285711384,0.0,0.0,70.17357222696089,50.0,76.45140222631983,50.0,37.49999999999585,50.0,59.64022140221699,20.0,37.61187794422378,20.0,54.349276462063386,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.99999999999631
2026-04-10,GGG,2026-04-10 09:00:42,2026-04-10 09:00:33,DOWN,2.0,232.0,4.0,,2.0,-1.0,1.0,0.4285714285714431,0.2857142857143292,0.0,49.314707935836104,50.0,26.20732619556103,50.0,43.45238095238009,50.0,61.6481937602636,20.0,19.879700415683388,20.0,59.96415308145046,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9914529914487545
2026-04-10,GGG,2026-04-10 09:00:48,2026-04-10 09:00:39,UP,200.0,61.0,4.0,0.7662835249012786,3.0000000000007105,7.000000000001421,0.0,0.0,0.0,60.34269901919005,0.0,40.406070931378935,50.0,100.0,50.0,0.3,50.0,53.14432743860175,20.0,33.07629197291229,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,GGG,2026-04-10 09:00:51,2026-04-10 09:00:42,UP,209.0,0.0,4.0,0.9999999999952154,1.0,9.000000000002132,0.0,0.0,0.0,59.135802467375875,0.0,13.358357021667604,50.0,100.0,50.0,4.449760765550239,50.0,45.19037784251962,20.0,40.513591676183424,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,GGG,2026-04-10 09:00:54,2026-04-10 09:00:45,UP,208.0,0.0,4.0,0.9999999999951924,6.000000000001421,-2.0000000000007105,2.0000000000007105,0.0,0.0,80.67901234391968,0.0,80.22175482822131,50.0,43.33333333332918,50.0,41.41025641025937,50.0,46.81042446151165,20.0,50.83416243201958,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,GGG,2026-04-10 09:00:57,2026-04-10 09:00:48,UP,122.0,2.0,4.0,0.983870967734001,7.000000000001421,-8.000000000001421,8.000000000001421,0.0,0.0,69.41656710298581,0.0,100.0,50.0,20.0,50.0,69.18032786885246,50.0,36.98890455712525,20.0,54.12005209810886,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,GGG,2026-04-10 09:01:30,2026-04-10 09:01:21,DOWN,21.0,180.0,4.0,,7.000000000001421,4.0000000000007105,1.0,0.22222222222218713,0.0,0.0,60.89928297891015,50.0,96.18164577047999,50.0,94.16666666666667,50.0,7.333333333333333,20.0,64.39019633629304,20.0,22.224373451053044,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.8955223880552462
2026-04-10,GGG,2026-04-10 09:01:36,2026-04-10 09:01:27,DOWN,19.0,188.0,4.0,,5.0000000000007105,13.000000000002842,0.0,0.0,0.0,0.0,58.52148487011723,50.0,68.13431783655896,50.0,100.0,50.0,0.0,20.0,59.59002492017491,20.0,25.522866001895427,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.908212560382086
2026-04-10,GGG,2026-04-10 09:01:39,2026-04-10 09:01:30,DOWN,19.0,221.0,4.0,,4.0000000000007105,7.000000000001421,0.0,0.1999999999999716,0.0,0.0,57.54068682197121,50.0,52.88383249997488,50.0,100.0,50.0,10.99547511312217,20.0,53.28406914896065,20.0,31.790116699878187,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9208333333294966
2026-04-10,GGG,2026-04-10 09:01:57,2026-04-10 09:01:48,UP,175.0,53.0,4.0,0.7675438596457564,1.0,0.0,0.0,0.0,0.8571428571428862,50.640025989251804,0.0,13.814677987035212,50.0,66.25,50.0,18.75,50.0,31.458177293534348,20.0,48.175838300016736,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,HHH,2026-04-10 09:00:12,2026-04-10 09:00:03,DOWN,83.0,173.0,4.0,,37.000000000034106,-41.00000000003695,41.00000000003695,0.0,0.0,0.0,57.03124999858661,50.0,100.0,50.0,20.0,50.0,77.05202312138728,20.0,31.69897037529853,20.0,52.37238077992281,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.6757812499973602
2026-04-10,HHH,2026-04-10 09:00:15,2026-04-10 09:00:06,DOWN,82.0,173.0,4.0,,17.000000000017053,-20.000000000019895,27.00000000002558,0.0,0.45161290322575914,0.0,52.13725490054656,50.0,100.0,50.0,10.967741935484817,50.0,85.73746037665391,20.0,26.235619878704387,20.0,54.881993177230484,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.6784313725463591
2026-04-10,HHH,2026-04-10 09:00:24,2026-04-10 09:00:15,UP,236.0,1.0,4.0,0.995780590713098,20.000000000019895,-7.0000000000085265,20.000000000019895,0.18918918918916844,0.2702702702702516,61.71440590314561,0.0,100.0,50.0,16.216216216216633,50.0,60.266834631241,50.0,35.515008898749635,20.0,50.33778718551061,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,HHH,2026-04-10 09:00:27,2026-04-10 09:00:18,UP,224.0,1.0,4.0,0.995555555551131,29.00000000002558,3.000000000002842,19.000000000017053,0.21621621621624737,0.0,61.10117488941922,0.0,100.0,50.0,60.67567567567506,50.0,36.15468146718209,50.0,51.26833509230811,20.0,35.23388769848627,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,HHH,2026-04-10 09:00:36,2026-04-10 09:00:27,UP,240.0,51.0,4.0,0.824742268038403,3.000000000002842,0.0,8.000000000005684,0.0,0.8636363636363578,50.074282865249856,0.0,39.06903334514899,50.0,31.25,50.0,68.25,50.0,18.952043195862203,20.0,61.06752652328771,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,HHH,2026-04-10 09:00:57,2026-04-10 09:00:48,UP,201.0,28.0,4.0,0.8777292576380885,9.000000000008527,24.000000000022737,0.0,0.5909090909090733,0.0,60.230016225672735,0.0,100.0,50.0,88.18181818181854,50.0,13.310719131614302,50.0,62.45231558683359,20.0,23.76032101424169,20.0,0,0,0,0,UP_INITIATIVE_SWEEP,
2026-04-10,HHH,2026-04-10 09:01:09,2026-04-10 09:01:00,UP,208.0,10.0,4.0,0.9541284403625958,2.000000000002842,-55.00000000005116,55.00000000005116,0.8181818181817477,0.0,50.30511747222366,0.0,26.7405849427721,50.0,3.6363636363650453,50.0,79.7770979020965,50.0,6.730352806032082,20.0,72.62339075422518,20.0,0,1,0,0,UP_FALSE_BREAKOUT_RISK,
2026-04-10,HHH,2026-04-10 09:01:36,2026-04-10 09:01:27,DOWN,0.0,174.0,4.0,,12.000000000011369,-1.0,17.00000000001421,0.0,0.0,0.0,65.05780346667008,50.0,100.0,50.0,20.0,50.0,65.3448275862069,20.0,36.44837552275965,20.0,51.85354793655276,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999942529
2026-04-10,HHH,2026-04-10 09:01:51,2026-04-10 09:01:42,DOWN,0.0,253.0,4.0,,30.00000000002842,-24.000000000022737,24.000000000022737,0.0,0.0,0.0,74.62427745515477,50.0,100.0,50.0,20.0,50.0,57.826086956521735,20.0,40.82206584524208,20.0,52.84380497567686,0,0,0,0,DOWN_INITIATIVE_SWEEP,0.9999999999960475
